id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
4000000197,65020.56,0.15418878,10025.44082132,1704153622784,true,true
4000000198,65019.22,0.04147862,2696.90751908,1704153622872,true,true
4000000199,65021.30,0.02192968,1425.89630218,1704153623067,false,true
4000000200,65018.42,0.10201001,6632.52967438,1704153623281,true,true
4000000201,65018.17,0.08199015,5330.84951103,1704153624132,true,true
4000000202,65017.36,0.05111919,3323.63477914,1704153624184,true,true
4000000203,65015.66,0.03930136,2555.20385930,1704153624232,false,true
4000000204,65016.49,0.11812945,7680.36220463,1704153624265,true,true
4000000205,65016.56,0.04189102,2723.61001529,1704153624417,true,true
4000000206,65017.09,0.02887303,1877.24039008,1704153624631,true,true
4000000207,65018.75,0.04595477,2987.92170194,1704153624718,false,true
4000000208,65016.31,0.02609660,1696.70463555,1704153624790,true,true
4000000209,65014.75,0.04489810,2919.03874698,1704153624855,true,true
4000000210,65014.28,0.03752200,2439.46581416,1704153625290,false,true
4000000211,65013.12,0.10936454,7110.12996276,1704153625528,true,true
4000000212,65014.82,0.01931708,1255.89647913,1704153625575,false,true
4000000213,65014.35,0.01851794,1203.93183244,1704153625579,true,true
4000000214,65016.19,0.07117999,4627.85175404,1704153626324,true,true
4000000215,65016.16,0.02636481,1714.13870533,1704153626449,false,true
4000000216,65017.24,0.03136284,2039.12529536,1704153626741,true,true
4000000217,65019.69,0.06782661,4410.06515595,1704153626799,false,true
4000000218,65020.77,0.08976378,5836.51009371,1704153626995,true,true
4000000219,65021.05,0.06188487,4023.81922651,1704153627115,true,true
4000000220,65021.23,0.18777328,12209.24962673,1704153627192,false,true
4000000221,65021.20,0.07924935,5152.88783622,1704153627396,false,true
4000000222,65022.95,0.02957529,1923.07260291,1704153627468,false,true
4000000223,65021.87,0.09663080,6283.11531560,1704153627537,true,true
4000000224,65021.87,0.15936814,10362.41448122,1704153627597,false,true
4000000225,65020.82,0.05237982,3405.77884785,1704153627703,true,true
4000000226,65022.02,0.04886125,3177.05717473,1704153627837,true,true
4000000227,65021.74,0.10755818,6993.62001483,1704153628007,true,true
4000000228,65023.60,0.06410586,4168.39379830,1704153628300,false,true
4000000229,65023.02,0.14244085,9261.93423837,1704153628354,true,true
4000000230,65021.72,0.02656486,1727.29288876,1704153628513,true,true
4000000231,65020.24,0.01906915,1239.88070960,1704153628805,true,true
4000000232,65019.49,0.03317544,2157.05018933,1704153628913,false,true
4000000233,65019.42,0.03858399,2508.70865109,1704153629085,false,true
4000000234,65019.76,0.06650320,4324.02210323,1704153629529,true,true
4000000235,65016.65,0.03871784,2517.30425204,1704153629566,true,true
4000000236,65017.39,0.02706856,1759.92712226,1704153629737,true,true
4000000237,65017.02,0.06432236,4182.04816657,1704153629755,true,true
4000000238,65019.80,0.03899257,2535.28910289,1704153630243,true,true
4000000239,65022.33,0.04006984,2605.43435953,1704153630438,false,true
4000000240,65024.10,0.05335770,3469.53642057,1704153630577,false,true
4000000241,65023.21,0.02476818,1610.50656946,1704153630929,true,true
4000000242,65024.02,0.06586690,4282.93062294,1704153631198,false,true
4000000243,65021.07,0.03027585,1968.56816216,1704153631206,false,true
4000000244,65022.48,0.01542852,1003.20063313,1704153631271,false,true
4000000245,65024.69,0.15272475,9930.87952408,1704153631355,false,true
4000000246,65027.14,0.10260275,6671.96338864,1704153631430,false,true
4000000247,65026.01,0.02098217,1364.38679624,1704153631497,true,true
4000000248,65025.97,0.03533207,2297.50212386,1704153631510,false,true
4000000249,65024.51,0.05209782,3387.63521757,1704153631514,true,true
4000000250,65023.44,0.08015762,5212.12419461,1704153631755,true,true
4000000251,65025.21,0.08524943,5543.36208813,1704153632231,true,true
4000000252,65024.30,0.07992478,5197.05287215,1704153632247,false,true
4000000253,65025.21,0.02915636,1895.89843184,1704153632375,true,true
4000000254,65024.97,0.04655159,3027.01574320,1704153632409,true,true
4000000255,65026.27,0.08668575,5636.85098465,1704153632590,false,true
4000000256,65026.54,0.07484935,4867.19425175,1704153632639,true,true
4000000257,65028.39,0.14020896,9117.56293237,1704153632883,false,true
4000000258,65028.85,0.06418942,4174.16416477,1704153632906,false,true
4000000259,65028.68,0.04451174,2894.53969670,1704153633101,false,true
4000000260,65028.78,0.08487967,5519.62138690,1704153633107,false,true
4000000261,65028.69,0.02404130,1563.37424490,1704153633187,true,true
4000000262,65028.99,0.02461018,1600.37514912,1704153633274,false,true
4000000263,65029.39,0.04708444,3061.87241169,1704153633526,true,true
4000000264,65027.82,0.04573130,2973.80674477,1704153633533,true,true
4000000265,65026.38,0.05416802,3522.35025237,1704153633617,true,true
4000000266,65026.85,0.04408132,2866.46938344,1704153633734,false,true
4000000267,65027.90,0.06064414,3943.56107151,1704153633833,true,true
4000000268,65025.79,0.28130247,18291.91534070,1704153633908,true,true
4000000269,65025.27,0.04223986,2746.65830126,1704153634147,true,true
4000000270,65023.84,0.02170671,1411.45363797,1704153634177,true,true
4000000271,65022.86,0.05691452,3700.74486593,1704153634252,false,true
4000000272,65022.31,0.05723222,3721.37115083,1704153634388,false,true
4000000273,65021.73,0.06389735,4154.71623942,1704153634396,true,true
4000000274,65022.04,0.03967992,2580.06934544,1704153634563,false,true
4000000275,65022.73,0.02462935,1601.46757513,1704153634666,true,true
4000000276,65022.38,0.06542029,4253.78295609,1704153634802,false,true
4000000277,65022.39,0.01494466,971.73751094,1704153635233,true,true
4000000278,65021.31,0.03596500,2338.49141415,1704153635262,true,true
4000000279,65020.75,0.03501520,2276.71456540,1704153635495,false,true
4000000280,65019.11,0.10609797,6898.39558221,1704153635700,true,true
4000000281,65021.30,0.01304351,848.10597676,1704153635818,true,true
4000000282,65021.09,0.04487591,2917.88058294,1704153636039,true,true
4000000283,65020.99,0.07283779,4735.98521521,1704153636085,true,true
4000000284,65020.91,0.05288554,3438.66593664,1704153636189,true,true
4000000285,65020.27,0.06069059,3946.11854826,1704153636192,true,true
4000000286,65020.25,0.03293445,2141.40617261,1704153636244,false,true
4000000287,65018.68,0.10061017,6541.54044798,1704153636348,true,true
4000000288,65019.09,0.05527884,3594.17987306,1704153636468,false,true
4000000289,65018.57,0.03269968,2126.08643306,1704153636551,true,true
4000000290,65017.50,0.05930683,3855.98181952,1704153636566,true,true
4000000291,65016.44,0.06160572,4005.38459804,1704153636649,true,true
4000000292,65016.22,0.04266278,2773.77269029,1704153636763,false,true
4000000293,65017.43,0.05124199,3331.62249789,1704153636781,false,true
4000000294,65017.39,0.08535324,5549.44489284,1704153636952,false,true
4000000295,65018.02,0.08444446,5490.41158917,1704153637038,true,true
4000000296,65019.32,0.01950682,1268.32017176,1704153637285,false,true
4000000297,65019.59,0.05155662,3352.19029419,1704153637532,true,true
4000000298,65017.93,0.03492285,2270.61141670,1704153637599,true,true
4000000299,65018.15,0.05424929,3527.18847461,1704153637801,false,true
4000000300,65016.16,0.02324266,1511.14850139,1704153637812,true,true
4000000301,65016.76,0.03448901,2242.36368581,1704153637904,true,true
4000000302,65015.78,0.06851280,4454.41313198,1704153637954,false,true
4000000303,65016.62,0.09335233,6069.45296572,1704153638043,false,true
4000000304,65017.72,0.03667178,2384.31552394,1704153638256,true,true
4000000305,65018.14,0.03337354,2169.88549602,1704153638283,false,true
4000000306,65016.20,0.02721367,1769.32941145,1704153638307,true,true
4000000307,65016.44,0.02499732,1625.23675594,1704153638485,true,true
4000000308,65013.35,0.07686274,4997.10421758,1704153638611,true,true
4000000309,65011.32,0.02147094,1395.85415104,1704153638631,true,true
4000000310,65012.73,0.06547905,4256.97179831,1704153638671,false,true
4000000311,65014.33,0.06399480,4160.57904548,1704153638746,false,true
4000000312,65016.86,0.07431729,4831.87683951,1704153638995,false,true
4000000313,65018.08,0.02599518,1690.15669285,1704153639072,true,true
4000000314,65015.69,0.03503161,2277.60429596,1704153639146,true,true
4000000315,65016.45,0.02222622,1445.06992132,1704153639226,false,true
4000000316,65016.75,0.05951287,3869.33339057,1704153639512,false,true
4000000317,65015.49,0.11025129,7168.04164248,1704153639535,true,true
4000000318,65015.51,0.09518736,6188.65475595,1704153639627,false,true
4000000319,65016.26,0.08136384,5289.97257604,1704153639692,false,true
4000000320,65015.24,0.09951001,6469.66718255,1704153639822,true,true
4000000321,65015.82,0.05567915,3620.02559415,1704153639863,true,true
4000000322,65015.48,0.02104638,1368.34049796,1704153640121,true,true
4000000323,65014.53,0.09938115,6461.21875811,1704153640174,false,true
4000000324,65016.70,0.04146034,2695.61448768,1704153640286,false,true
4000000325,65017.84,0.04109512,2671.91593694,1704153640482,false,true
4000000326,65018.67,0.02193182,1425.97776708,1704153640649,true,true
4000000327,65017.98,0.02548366,1656.89609621,1704153640717,true,true
4000000328,65017.10,0.07721405,5020.23361026,1704153640747,false,true
4000000329,65018.66,0.03998089,2599.50389341,1704153640765,false,true
4000000330,65021.11,0.08575290,5575.74874372,1704153640949,false,true
4000000331,65022.62,0.01713668,1114.27183170,1704153641000,false,true
4000000332,65022.70,0.03644010,2369.43369027,1704153641022,false,true
4000000333,65023.90,0.02035551,1323.59464669,1704153641044,true,true
4000000334,65022.54,0.06328171,4114.73751974,1704153641077,true,true
4000000335,65021.44,0.05919294,3848.81019663,1704153641151,true,true
4000000336,65020.24,0.04481393,2913.81248394,1704153641230,true,true
4000000337,65020.94,0.03049679,1982.92995278,1704153641750,true,true
4000000338,65019.81,0.05617237,3652.31682465,1704153641843,false,true
4000000339,65022.39,0.03962464,2576.48879569,1704153641861,true,true
4000000340,65022.39,0.11804473,7675.55047150,1704153641962,true,true
4000000341,65024.60,0.10040980,6529.10708108,1704153642003,true,true
4000000342,65024.69,0.03102345,2017.29021898,1704153642022,true,true
4000000343,65021.49,0.08715994,5667.26916711,1704153642096,false,true
4000000344,65021.29,0.05598607,3640.28649343,1704153642183,false,true
4000000345,65021.70,0.34400548,22367.82111892,1704153642186,false,true
4000000346,65024.18,0.03084635,2005.75861474,1704153642381,true,true
4000000347,65024.94,0.07277711,4732.32721112,1704153642529,true,true
4000000348,65026.38,0.10255329,6668.66920579,1704153642529,false,true
4000000349,65027.35,0.06232166,4052.61239740,1704153642628,true,true
4000000350,65027.10,0.02415615,1570.80438166,1704153642670,false,true
4000000351,65026.96,0.05974602,3885.10205270,1704153642867,false,true
4000000352,65026.29,0.05402536,3513.06872671,1704153642980,true,true
4000000353,65028.01,0.05386431,3502.68888932,1704153642999,false,true
4000000354,65026.22,0.07141348,4643.74866145,1704153643066,false,true
4000000355,65025.91,0.04020666,2614.47465456,1704153643074,true,true
4000000356,65024.23,0.04450708,2894.03860655,1704153643174,true,true
4000000357,65022.98,0.07682923,4995.66548571,1704153643669,true,true
4000000358,65022.97,0.05573332,3623.94599436,1704153643721,true,true
4000000359,65022.75,0.02160194,1404.61754413,1704153643887,true,true
4000000360,65022.54,0.05849671,3803.60466584,1704153644096,true,true
4000000361,65023.67,0.12664701,8235.05338473,1704153644244,false,true
4000000362,65021.90,0.02230628,1450.39670753,1704153644431,false,true
4000000363,65020.75,0.05702214,3707.62230941,1704153644458,false,true
4000000364,65023.97,0.07191540,4676.22481214,1704153645023,true,true
4000000365,65022.91,0.04423582,2876.34174264,1704153645049,true,true
4000000366,65021.36,0.11330307,7367.11970358,1704153645099,true,true
4000000367,65022.33,0.07497325,4874.93540267,1704153645268,true,true
4000000368,65023.45,0.03472118,2257.69091167,1704153645353,true,true
4000000369,65020.20,0.05107195,3320.70840339,1704153645554,true,true
4000000370,65020.12,0.03930061,2555.33037827,1704153645769,true,true
4000000371,65018.91,0.04308426,2801.29162336,1704153645904,false,true
4000000372,65018.23,0.10737739,6981.48783982,1704153646050,false,true
4000000373,65017.98,0.05761701,3746.14160384,1704153646104,true,true
4000000374,65019.13,0.04972148,3232.84737191,1704153646473,true,true
4000000375,65020.95,0.07372023,4793.35938882,1704153646674,false,true
4000000376,65019.43,0.01310280,851.93658740,1704153646790,false,true
4000000377,65019.50,0.04275181,2779.70131029,1704153646978,false,true
4000000378,65018.56,0.07755154,5042.28945658,1704153647094,true,true
4000000379,65017.05,0.01335663,868.40868054,1704153647274,false,true
4000000380,65015.48,0.03594550,2337.01393634,1704153647405,false,true
4000000381,65015.48,0.06711920,4363.78700522,1704153647491,true,true
4000000382,65014.08,0.08263081,5372.16609180,1704153647528,false,true
4000000383,65009.55,0.09732815,6327.25923383,1704153647838,false,true
4000000384,65008.82,0.05085530,3306.04304375,1704153647913,true,true
4000000385,65010.07,0.03395016,2207.10227811,1704153648056,false,true
4000000386,65010.78,0.03237888,2104.97624433,1704153648064,false,true
4000000387,65007.87,0.03590848,2334.33379974,1704153648219,true,true
4000000388,65009.70,0.03429618,2229.58437295,1704153648307,true,true
4000000389,65010.39,0.06600034,4290.70784353,1704153648502,false,true
4000000390,65012.19,0.05667734,3684.71799677,1704153648705,false,true
4000000391,65010.32,0.03842841,2498.24323119,1704153648751,false,true
4000000392,65012.60,0.04987854,3242.73356960,1704153648934,true,true
4000000393,65012.85,0.04051440,2633.95661004,1704153649062,true,true
4000000394,65010.79,0.06616137,4301.20293118,1704153649324,false,true
4000000395,65011.18,0.02154303,1400.53780108,1704153649747,false,true
4000000396,65008.31,0.08595871,5588.03046688,1704153649763,false,true
4000000397,65008.80,0.06716514,4366.32515323,1704153649917,false,true
4000000398,65006.87,0.16192950,10526.52995567,1704153650150,true,true
4000000399,65006.86,0.11720662,7619.23433741,1704153650166,true,true
4000000400,65006.28,0.10073635,6548.49537428,1704153650189,true,true
4000000401,65007.05,0.04414422,2869.68551675,1704153650348,true,true
4000000402,65004.88,0.02463432,1601.35101548,1704153650566,true,true
4000000403,65005.31,0.05164949,3357.49110879,1704153650673,true,true
4000000404,65003.89,0.02174283,1413.36852961,1704153650800,false,true
4000000405,65001.88,0.05052218,3284.03668170,1704153651192,false,true
4000000406,64999.31,0.05614870,3649.62675740,1704153651236,true,true
4000000407,64999.76,0.05489234,3567.98892584,1704153651318,false,true
4000000408,65000.32,0.10969512,7130.21790244,1704153651476,false,true
4000000409,65000.04,0.01527803,993.07256112,1704153651493,true,true
4000000410,64998.78,0.08752874,5689.26131494,1704153651571,false,true
4000000411,64998.66,0.07843075,5097.89365279,1704153651613,false,true
4000000412,64997.18,0.08682120,5643.13316422,1704153651863,false,true
4000000413,64997.87,0.07846862,5100.29316184,1704153651909,true,true
4000000414,64998.01,0.02477258,1610.16840257,1704153651995,true,true
4000000415,64997.90,0.05644507,3668.81101535,1704153652083,true,true
4000000416,64998.88,0.04584388,2979.80085485,1704153652089,false,true
4000000417,64995.92,0.05203087,3381.79426405,1704153652168,true,true
4000000418,64993.22,0.03833213,2491.32855816,1704153652435,false,true
4000000419,64992.88,0.01822474,1184.47833985,1704153652498,false,true
4000000420,64992.03,0.04223682,2745.05667254,1704153652507,true,true
4000000421,64989.60,0.04865464,3162.04559174,1704153653071,false,true
4000000422,64989.29,0.03804038,2472.21728753,1704153653133,true,true
